activity
1068.0458747896625
1067.3397090768435
1068.0073517922995
1067.963826723223
1067.5361989079438
1066.4790568449719
1067.065285559417
1066.0976171735683
1065.216858022444
1064.1049749774838
1064.1442447630184
1064.1238560369084
1065.4789665802161
1066.2670112753606
1066.308760961237
1066.2273187795404
1066.6406871678514
1067.068765874102
1067.161184432882
1067.0861533571838
1068.3676700397646
1069.3138506527605
1067.7242627140176
1069.237495084834
1070.338204487911
1069.6134113418389
1071.609562033294
1071.562331204047
1070.115788425959
1069.738575857412
1071.417947460821
1075.409037074246
1075.9968579974336
1074.490586255987
1073.1678130495293
1070.1883677820006
1068.7418672749411
1068.4423488568914
1067.8999129280369
1068.374377042963
1067.9320389097443
1067.7033385548793
1067.4886440008113
1069.6225277936653
1068.9814594648321
1068.643756217648
1069.5437909577965
1072.4138528937492
1074.2499795614103
1072.3960427003815
1070.9924472873129
1071.8452511982146
1076.6627112393471
1076.8014447550886
1075.7406110222887
1075.976145193438
1077.4558566386047
1078.7088544672486
1079.067115524657
1078.7347525174146
1080.458424158757
1077.619318706055
1071.7135910345858
1068.9570690813518
1067.6685494983724
1067.6566995200321
1067.403101529344
1066.1517522708139
1066.0208529856993
1068.4095183580412
1073.0026742312793
1075.6362156720827
1079.935165186527
1079.0929290327658
1073.4001487128508
1070.7887009296423
1070.8811476691083
1072.4699042776228
1071.2554435366847
1069.9509173242232
1069.7051676545047
1071.530557480911
1071.1489205447076
1071.083020011179
1071.9879300099553
1070.7040884208036
1070.7867423719858
1075.293524443528
1077.2600149632754
1074.8787752016176
1072.7050016481435
1072.8407761918857
1074.7351664272485
1078.1899635013035
1077.889839198511
1075.2824635243876
1075.328398042092
1077.2415425237937
1078.4001068746295
1080.5017519630335
