activity
1141.865395089804
1141.5496884853787
1141.151097608775
1144.21120193677
1142.899290393292
1141.1911519213675
1141.8637615750663
1142.0804745302664
1140.9476254193758
1142.7928197619747
1141.87033547584
1140.6933416252089
1140.5398443622967
1139.8460919812612
1140.3187355259734
1141.2917658047231
1141.9185042396903
1138.3876820550888
1139.617612407707
1141.5769801340448
1144.3480984401529
1141.943524904453
1143.3364348738266
1139.1472265662908
1142.4378158395914
1141.94348506263
1145.0006809375554
1145.4272540544216
1141.193847884715
1144.1820642836442
1144.1983197473753
1144.0482887230528
1144.8805047191706
1142.4269390219476
1143.8024248341194
1143.8698106372008
1145.5744961511432
1146.4398207020665
1145.642931122227
1145.1206048243955
1142.6420848654482
1144.8509155253855
1142.204077145418
1143.110080197492
1141.9092609367844
1143.241783983294
1143.4808747623395
1145.249864978395
1144.6916677593724
1145.5083985670012
1144.3203818120426
1147.3736864689345
1147.9109136085194
1149.1816552683647
1150.5574598151193
1148.5067879113699
1150.1562393782062
1148.1334434698585
1148.1887970424332
1148.3669431130945
1149.2376595907128
1148.6395674263895
1146.1437693969237
1147.9562801641612
1145.8326446021285
1149.943630130762
1148.710791325074
1150.4562748656358
1147.2057664661431
1149.9846539277107
1148.9915035284116
1151.430832414262
1148.4057357679628
1151.4097693705714
1150.6371168996448
1150.791955503927
1146.910365910774
1148.215676992263
1148.055233971564
1149.5594221522147
1147.256206213897
1149.3532539994676
1147.409079288251
1149.07818605437
1147.754853188336
1147.8185735437135
1146.6408625402707
1147.7021822985012
1148.6293679197345
1149.8546367790768
1147.9113253073558
1147.9000500714835
1147.317443095649
1150.297372395421
1149.108598645828
1149.2889891391776
1144.9697902442233
1147.4615908107942
1145.8849569155573
1146.7693258578126
