activity
1241.9996835674526
1235.332210202715
1232.601595774806
1231.421580579815
1230.457812857132
1227.2709968045788
1227.6905138615384
1231.5860988605743
1228.560138710648
1226.5915876695155
1227.9501324010262
1229.8156505635748
1231.269401929942
1229.43725547851
1230.6668267527136
1230.298689365738
1228.3648473356213
1228.4975895471891
1229.2324358417027
1229.794466517447
1228.7194293645296
1229.621058231677
1231.0199651055946
1230.0963619696518
1228.151548001727
1227.7549322055381
1228.1424452444596
1229.5027375837929
1234.0587511772799
1235.827132738072
1233.173716986152
1230.9593307124455
1233.6557680099806
1233.2063440643701
1230.152072667718
1230.2474008752924
1229.1550396100467
1228.4524252824176
1228.241055915423
1228.859405152824
1229.48187266605
1231.491834414283
1228.9388073343284
1228.1257441923117
1229.9293970379406
1228.9674832992087
1229.3148165548005
1230.6494114608467
1230.0729744180085
1228.5117679654368
1228.1119912785773
1229.3128865879007
1230.7551949221775
1230.9954985960783
1229.8630791202208
1229.5683868515632
1231.0827574144896
1230.617848143912
1229.8353453439058
1232.2750666505976
1234.038585302666
1233.9548216998999
1235.0177319741877
1232.8983395830815
1229.9179692024397
1231.3986793190443
1231.792818071102
1229.5378265095526
1229.5251981434606
1229.8361507631632
1230.6122709954693
1227.269568325141
1225.456888705194
1228.4233390096138
1233.679915391112
1231.4410778044792
1230.438300435878
1230.3445830668181
1229.0808650554202
1228.3940247879636
1228.2136868572622
1228.9621796893819
1230.2866840598263
1229.6917223740686
1228.631805827964
1228.538210031622
1230.0048481061071
1228.9739874396266
1228.9339596221944
1229.9899098583714
1233.7855316899554
1236.272635963524
1234.5406198420314
1234.4891034027396
1231.8362195314612
1229.862942350913
1229.1157108357436
1226.8662964226367
1228.5595612402371
1231.4357741946524
