activity
1095.6941913083426
1092.5924876015706
1092.4662530224907
1091.5375084966556
1089.5007582004018
1089.9742469204818
1090.97202643612
1090.7066313921275
1091.9975624377596
1091.549503835027
1091.5149718003215
1091.7888726297047
1087.8782905419873
1087.0939844299485
1087.8262235035534
1088.261385300061
1087.8733179289898
1088.6566644139589
1089.3017082824565
1089.0461712256347
1088.8504073034128
1088.6684852746814
1086.7939119532095
1089.5519383107867
1091.0641215552043
1090.0184043054928
1088.78009281085
1089.820473952462
1091.6044788342786
1089.6392352945227
1088.2794582765405
1092.284447312192
1090.6532557713256
1087.6010746372724
1089.6602307716237
1092.542339817276
1091.429405053272
1091.9949888924361
1090.8102420360485
1092.446653366582
1088.991661500114
1089.4120363158656
1093.1966891603888
1093.2416026152123
1090.7429809023438
1088.184149860753
1089.0876678264979
1089.7208472148607
1091.2629388362845
1092.9210871739274
1089.8267842274356
1087.4771809666506
1090.8850202484657
1095.540461959735
1095.2998863613184
1092.2080115621088
1090.6349501579805
1091.188451419949
1090.6877005672068
1091.752145084582
1089.0529758539471
1088.9269302923205
1090.6685807248327
1089.0770537695146
1088.3418921952884
1088.1021453657045
1088.352404473643
1088.1343510317563
1087.1362371006242
1090.058403306535
1091.5586348319935
1092.7790623676096
1094.0229280674134
1093.5307556990824
1093.473628808826
1095.952374609508
1094.3309392771837
1091.8188827853394
1091.8981828768276
1093.0510294030494
1093.5535977313023
1092.9170887278037
1094.5253073782133
1094.5903439218926
1091.767135622595
1090.170737832908
1095.078343366451
1095.2831801264228
1089.3295520072822
1088.7743495882357
1092.8439825928563
1093.6830892264975
1094.3650787371791
1098.693883749643
1096.874023710949
1095.0664061872958
1095.1926698459838
1094.295854729923
1092.9031305158805
1090.815694462581
