activity
1049.5245006584425
1050.1512223939344
1053.916615810399
1055.800685992989
1055.4188601216097
1055.4010857475716
1055.5850639842995
1057.3332679289779
1058.2624367972476
1061.2767013253897
1059.6097478147606
1057.259423484111
1056.3691427917668
1057.9530280346382
1056.9129713101543
1055.8954961199597
1056.9834897926064
1057.8461394125825
1058.678155168213
1060.1120758628563
1058.91157848181
1057.3971883483403
1057.2314288450013
1057.6015667189072
1057.2320482550056
1057.3697188611907
1056.4368469983297
1056.5005789016036
1056.0438313505674
1055.2336969266125
1056.000432253958
1057.659723932142
1057.4280107287743
1056.445478342086
1058.0418729739583
1056.6957738455842
1055.8701676369556
1057.1638458273524
1060.8933269289994
1059.512163808205
1059.3907055856123
1060.022396066574
1061.3232513337603
1061.058709400162
1061.298811569458
1062.2691308067126
1061.2935196535514
1060.5231621242237
1059.1282103981152
1060.2843930329805
1058.8609753775413
1057.0830666835236
1057.6382600289476
1058.8454228002581
1059.0383151548747
1058.2044142383616
1059.1840246256813
1058.3682212536432
1056.9127154668915
1057.8412245288523
1060.670379723737
1060.4270727809399
1059.2698263767193
1059.8204818705894
1061.3160742569708
1060.9762201461037
1059.7231133109922
1058.5022696578462
1056.8956816917719
1056.131747174881
1057.8796144836874
1057.8683977764347
1055.1243575954093
1054.3995670977065
1056.4474038992735
1055.7180890154518
1054.464349304901
1054.7518363395302
1055.2710365775272
1055.403442198675
1056.6254977409599
1056.5607828609398
1056.5614695981185
1058.268092279896
1059.599163982947
1057.9391451712797
1058.0658279826048
1058.923993612767
1060.0649737716558
1061.0558681934026
1061.2605562689719
1061.9627652323854
1058.8318092455972
1055.9802071707725
1055.5719621161638
1056.7809965829224
1056.3413232033104
1055.5234326888663
1057.9225153592063
1060.8737885829926
